RestaurantID,RestaurantName,PasswordHash,Description,LogoImage,BusinessStatus,DeliveryFee,MinimumOrderAmount,DeliveryArea,AverageRating
4766,Rodriguez-Nguyen,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Digitized content-based complexity,https://dummyimage.com/941x841,Closed,7.48,57.14,Lake Mary,4.8
4767,Wagner Inc 3,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,User-centric analyzing policy,https://picsum.photos/300/421,Resting,7.65,31.4,Danielburgh,4.4
4768,Brown Richard and Hanson,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Configurable stable website,https://placekitten.com/493/336,Resting,9.3,50.77,Millerchester,3.3
4769,Pena-Yoder,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Re-contextualized systematic portal,https://picsum.photos/339/765,Open,9.48,17.07,West Alison,4.1
4770,Oneal Huff and Miller,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Persistent bi-directional definition,https://placekitten.com/522/435,Closed,9.1,15.25,New Amyland,3.3
4771,Estrada LLC 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Re-contextualized upward-trending productivity,https://picsum.photos/267/833,Open,8.93,24.78,West Catherinetown,3.2
4772,Villanueva-Kennedy,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Centralized disintermediate capability,https://placekitten.com/564/143,Closed,3.14,54.37,East Jenniferfort,4.3
4773,Tanner-White,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Devolved web-enabled data-warehouse,https://picsum.photos/186/259,Resting,2.87,56.91,New Lisa,3.1
4774,Johnson Stanley and Webb,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Right-sized disintermediate adapter,https://picsum.photos/437/334,Closed,8.3,34.69,West Stevenside,4.3
4775,Vasquez-Mcfarland,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Profound multi-tasking definition,https://dummyimage.com/984x438,Open,7.96,39.97,Port Thomasshire,3.5
4776,Price-Ingram,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Diverse motivating adapter,https://placekitten.com/198/689,Resting,5.55,16.24,New Gregorytown,4.0
4777,York-Clark,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Implemented disintermediate time-frame,https://picsum.photos/1022/673,Closed,8.18,47.43,Johnhaven,3.0
4778,Gray-Andrews,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Proactive methodical focus group,https://picsum.photos/638/534,Closed,5.38,59.29,Denisefurt,4.9
4779,Beck and Sons,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Assimilated analyzing Graphic Interface,https://dummyimage.com/3x20,Resting,2.29,17.14,West Douglaschester,4.8
4780,White LLC 4,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Triple-buffered regional installation,https://dummyimage.com/798x978,Resting,5.71,59.78,Christinashire,3.3
4781,Johnson PLC 4,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Organic asymmetric definition,https://dummyimage.com/521x573,Closed,3.62,15.05,Lake Julieborough,3.2
4782,Bailey Eaton and Miller,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Progressive motivating budgetary management,https://dummyimage.com/602x34,Closed,7.76,30.82,Fergusonfort,4.7
4783,Donaldson-Alexander,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Face-to-face system-worthy solution,https://placekitten.com/1000/704,Resting,4.88,26.01,North Kevinburgh,4.1
4784,Knapp Romero and Sullivan,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Operative grid-enabled encryption,https://placekitten.com/1017/200,Closed,4.16,27.09,Brownstad,3.8
4785,Morales Martin and Moore,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Digitized exuding core,https://picsum.photos/113/860,Resting,8.55,29.32,Bellside,4.8
4786,Jones-Barnes,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Grass-roots bottom-line benchmark,https://picsum.photos/368/565,Closed,4.98,54.16,Freemantown,4.7
4787,Hoover Inc,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Exclusive optimal infrastructure,https://dummyimage.com/228x625,Resting,3.96,21.76,West Alexandra,3.1
4788,Clayton Edwards and Harris,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,De-engineered stable budgetary management,https://placekitten.com/321/865,Resting,8.12,52.46,New Josephburgh,3.8
4789,Rogers-Hayes,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Automated value-added application,https://dummyimage.com/998x268,Open,3.12,59.44,South Rebecca,4.4
4790,Perez-Smith,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Face-to-face holistic collaboration,https://placekitten.com/471/156,Open,3.39,41.73,South James,4.1
4791,Johnson-Sheppard,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Vision-oriented intermediate matrix,https://dummyimage.com/442x480,Closed,7.64,25.07,East Dwaynetown,3.5
4792,Shaw-Collins,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Business-focused tertiary open system,https://dummyimage.com/7x198,Open,5.29,51.27,South Alyssaborough,4.4
4793,Nguyen-Hughes,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Public-key motivating help-desk,https://picsum.photos/7/979,Closed,8.52,18.96,South Rhonda,4.7
4794,Mills-Brown,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Proactive tangible infrastructure,https://placekitten.com/557/858,Open,9.29,16.81,Port Eric,3.2
4795,Moss Grimes and Martin,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Managed even-keeled model,https://dummyimage.com/619x726,Resting,9.75,31.07,Susanfurt,3.2
4796,Peterson-Mann,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Horizontal zero-defect model,https://picsum.photos/62/902,Resting,5.11,40.38,North Kimberlyshire,3.5
4797,Flores Clark and Walls,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Profit-focused heuristic policy,https://placekitten.com/829/901,Resting,2.9,27.63,Tonyabury,3.1
4798,Palmer Salinas and Gilmore,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Cross-group zero administration instruction set,https://dummyimage.com/995x709,Closed,7.32,26.58,Port Maryton,4.3
4799,Richard Morton and Boyer,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Seamless fresh-thinking artificial intelligence,https://picsum.photos/7/336,Resting,2.74,39.95,Hayesburgh,3.3
4800,Taylor and Sons,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Pre-emptive system-worthy instruction set,https://placekitten.com/736/560,Open,8.81,52.93,Howellville,3.6
4801,Gonzales Ltd 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Open-source interactive framework,https://picsum.photos/597/382,Open,5.72,51.4,Markburgh,3.6
4802,Lee Tapia and Hill,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Multi-lateral homogeneous toolset,https://placekitten.com/406/716,Open,7.52,24.38,South Robertmouth,4.7
4803,Turner-Williamson,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Business-focused value-added archive,https://dummyimage.com/183x789,Open,7.23,22.33,Ronaldside,4.2
4804,Smith Gonzalez and Welch,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Front-line exuding superstructure,https://placekitten.com/2/427,Closed,5.87,15.96,Lake Christopherton,4.2
4805,Bray Davis and Floyd,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Integrated neutral standardization,https://placekitten.com/773/628,Resting,7.65,16.32,West Jessica,3.3
4806,Park Ltd,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Progressive zero administration project,https://placekitten.com/233/1000,Open,8.32,59.87,Turnerberg,3.2
4807,Rollins-Burns,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Enhanced disintermediate contingency,https://placekitten.com/712/567,Closed,9.59,48.03,East Amberside,3.8
4808,Craig and Sons,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Polarized transitional implementation,https://picsum.photos/395/479,Resting,2.56,32.02,Danielview,3.6
4809,Long Group 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Self-enabling next generation strategy,https://picsum.photos/31/193,Closed,7.74,28.32,New Brandon,3.7
4810,Williams Inc 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Switchable encompassing project,https://picsum.photos/745/806,Resting,7.64,58.52,Gabrielaton,4.6
4811,Clarke Lynch and Anderson,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Persistent zero tolerance productivity,https://placekitten.com/598/590,Open,7.25,46.1,Veronicabury,4.2
4812,Wheeler Hodge and Kramer,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Advanced interactive collaboration,https://placekitten.com/736/560,Open,9.1,26.92,New Michael,4.9
4813,Greer Lee and Snow,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Down-sized 5thgeneration interface,https://dummyimage.com/660x193,Open,6.59,33.15,Port Jacquelineside,3.6
4814,Harris-Davis,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Optional clear-thinking intranet,https://placekitten.com/691/499,Open,6.97,59.63,Lopezville,4.5
4815,Cox Ltd 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Cloned clear-thinking secured line,https://picsum.photos/602/918,Open,3.18,37.59,North Janet,3.9
4816,Jackson Mayer and Underwood,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Balanced encompassing website,https://dummyimage.com/210x373,Resting,5.93,58.28,Port Alexander,3.2
4817,Grimes Hale and Curtis,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Multi-layered scalable toolset,https://picsum.photos/511/500,Resting,7.3,42.82,Sandersland,4.8
4818,Flores-Carson,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Triple-buffered leadingedge hardware,https://placekitten.com/617/430,Resting,2.01,59.14,Thomastown,3.9
4819,Smith-Reed,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Intuitive non-volatile ability,https://picsum.photos/463/710,Open,7.6,18.14,Jennamouth,3.0
4820,Clark LLC 4,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Public-key web-enabled array,https://placekitten.com/477/965,Open,7.83,44.22,New Robin,3.2
4821,Mitchell PLC,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Vision-oriented transitional flexibility,https://picsum.photos/476/459,Open,5.3,40.15,Carpenterview,3.6
4822,Schultz Miles and Pierce,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Secured background time-frame,https://picsum.photos/423/865,Resting,6.91,26.52,Laurafort,3.8
4823,Hammond Oliver and Harrington,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Mandatory 24/7 implementation,https://placekitten.com/303/994,Closed,8.94,42.16,Victoriaberg,4.7
4824,Osborne-Jones,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Customer-focused global solution,https://placekitten.com/382/171,Open,3.77,20.61,Bankschester,4.4
4825,Richards Rosario and Obrien,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Advanced composite alliance,https://dummyimage.com/261x832,Closed,5.4,49.04,Martinview,4.0
4826,Eaton and Sons,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Persevering national algorithm,https://picsum.photos/567/827,Resting,6.0,48.55,Farrellstad,3.7
4827,Rosales Inc,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Fundamental didactic instruction set,https://dummyimage.com/33x259,Open,4.89,19.93,Kaylashire,4.2
4828,Rojas-Sanchez,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Enterprise-wide asynchronous secured line,https://placekitten.com/572/957,Resting,3.52,40.84,Johnmouth,4.4
4829,Brown Ltd 3,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Customizable background frame,https://placekitten.com/586/316,Resting,5.78,27.63,West Richardshire,3.8
4830,Hunter Ltd,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Profound systematic flexibility,https://picsum.photos/168/87,Closed,9.63,59.09,Amandafurt,4.3
4831,Green Group 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Quality-focused methodical budgetary management,https://picsum.photos/565/426,Closed,8.05,48.52,Richmondtown,4.0
4832,Duran Paul and Perez,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Monitored uniform support,https://picsum.photos/958/361,Resting,4.71,41.88,Karenbury,3.5
4833,Buck Ltd,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Reduced logistical interface,https://placekitten.com/536/844,Resting,9.08,46.35,Brockburgh,4.5
4834,Morrison Melton and Keith,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Optional well-modulated forecast,https://picsum.photos/526/117,Resting,7.33,50.71,Lake Yolanda,4.0
4835,Barrett Inc,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Optimized asymmetric toolset,https://dummyimage.com/69x177,Closed,4.91,31.04,Lake Justinport,4.9
4836,Rosales Gibson and Wong,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Fundamental real-time open architecture,https://placekitten.com/287/884,Closed,5.33,34.35,Calderonland,3.5
4837,Price-Bowers,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Grass-roots bifurcated neural-net,https://picsum.photos/859/270,Open,8.92,22.99,Erintown,3.3
4838,Moses Curtis and Hernandez,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Function-based tertiary protocol,https://placekitten.com/163/661,Resting,5.33,57.61,Warrenbury,3.1
4839,Price Ltd,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Right-sized bi-directional adapter,https://picsum.photos/869/487,Resting,8.49,15.85,Rosstown,3.3
4840,Ruiz and Sons 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Digitized system-worthy customer loyalty,https://dummyimage.com/234x514,Open,4.7,15.3,East Sharonburgh,3.3
4841,Howard-Robertson,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Cross-platform clear-thinking application,https://placekitten.com/835/235,Resting,6.77,55.5,West Megan,3.1
4842,Torres-Taylor,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Sharable national productivity,https://dummyimage.com/360x586,Closed,5.16,38.03,South Kimberly,3.2
4843,Marshall Inc 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Re-contextualized bottom-line open architecture,https://placekitten.com/800/819,Closed,2.67,46.69,West James,3.3
4844,Bradshaw Salinas and Chen,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Business-focused modular infrastructure,https://placekitten.com/497/338,Closed,5.77,48.11,New Carolineport,3.9
4845,Lee Ltd 3,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Extended optimizing artificial intelligence,https://placekitten.com/875/662,Resting,9.76,32.04,Emilyview,3.5
4846,Castillo Powers and Archer,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Reduced user-facing definition,https://placekitten.com/814/696,Open,2.69,22.04,Brendabury,4.0
4847,Harrison Poole and Silva,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Horizontal explicit info-mediaries,https://dummyimage.com/22x310,Open,4.1,34.18,South Andrea,4.5
4848,Serrano and Sons,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Visionary motivating website,https://picsum.photos/218/821,Resting,4.26,17.24,Port Carlos,4.1
4849,Parker Reeves and Eaton,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Fundamental zero tolerance contingency,https://picsum.photos/593/217,Resting,8.15,17.96,South Pamelaville,5.0
4850,Hunter Adams and Contreras,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Customizable even-keeled paradigm,https://placekitten.com/70/706,Resting,9.34,34.23,East Amy,3.4
4851,Benson PLC,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Sharable directional orchestration,https://dummyimage.com/763x191,Resting,4.04,43.08,Julialand,4.7
4852,Baldwin-Moore,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Networked needs-based protocol,https://placekitten.com/342/582,Closed,4.66,37.64,Camposview,4.7
4853,Smith-Cox,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Seamless human-resource moderator,https://dummyimage.com/167x295,Closed,4.07,19.21,South Wendy,4.9
4854,Ray Powell and Morgan,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Vision-oriented stable migration,https://picsum.photos/1011/686,Resting,4.98,55.81,Lake Oscar,4.5
4855,Sparks-Love,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Organized eco-centric toolset,https://placekitten.com/949/701,Open,8.76,49.51,Port Leslieborough,4.9
4856,Ortega Bell and Gilmore,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Compatible zero administration ability,https://dummyimage.com/912x824,Open,4.48,15.98,Lauraberg,4.3
4857,Ortiz-Olsen,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Visionary responsive analyzer,https://dummyimage.com/365x974,Resting,2.29,58.13,New Jamesland,3.5
4858,Nolan-Johnson,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Virtual stable monitoring,https://placekitten.com/545/986,Open,8.76,54.54,Patrickview,3.8
4859,Moore-Mclaughlin,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Proactive content-based benchmark,https://picsum.photos/780/561,Open,8.72,18.35,Micheleborough,3.5
4860,Riley Group,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Multi-channeled disintermediate Local Area Network,https://picsum.photos/797/676,Open,6.78,39.84,New Jennaview,3.1
4861,Woods-Vega,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,User-friendly fresh-thinking framework,https://picsum.photos/967/32,Closed,2.08,40.31,Darrylmouth,4.0
4862,Prince-Espinoza,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Advanced optimizing toolset,https://placekitten.com/133/613,Resting,9.25,57.13,Samanthaberg,4.2
4863,Wells-Blankenship,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Exclusive tertiary matrix,https://placekitten.com/65/747,Open,8.78,45.29,Lake Audreyside,3.2
4864,Edwards Ltd 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Organized executive encryption,https://dummyimage.com/204x813,Open,9.76,38.33,Lake David,5.0
4865,Green-Winters,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Synergized attitude-oriented adapter,https://picsum.photos/1021/916,Resting,2.1,27.19,Ronaldmouth,4.5
4866,Rasmussen Wilson and Scott,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Streamlined bandwidth-monitored solution,https://placekitten.com/37/55,Open,5.11,18.95,Lake Matthewland,3.7
4867,Perez-Bryan,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Monitored dynamic circuit,https://picsum.photos/263/306,Resting,8.48,31.77,Sheilaview,3.5
4868,Harper Hines and Benjamin,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Enhanced regional middleware,https://placekitten.com/544/668,Closed,8.31,36.52,New Robertfurt,4.3
4869,Dudley Ltd 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Reactive zero-defect system engine,https://dummyimage.com/178x865,Resting,7.58,48.88,Ronaldberg,4.6
4870,Brewer Ball and Taylor,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Reverse-engineered tertiary model,https://picsum.photos/876/168,Resting,5.11,24.58,New Connie,4.9
4871,Hart Group,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Triple-buffered zero administration secured line,https://placekitten.com/808/821,Closed,3.73,37.58,Lake Jennifer,4.7
4872,Velez Ltd,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Team-oriented upward-trending approach,https://placekitten.com/357/473,Resting,2.04,46.32,Ericaburgh,3.3
4873,Rivera-Brown,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Total scalable ability,https://placekitten.com/568/495,Open,4.95,45.15,New Christinaburgh,3.2
4874,Pratt-Larson,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Reactive solution-oriented collaboration,https://placekitten.com/597/563,Open,7.16,48.43,North Katieville,4.8
4875,White-Ward,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Enterprise-wide analyzing leverage,https://placekitten.com/662/38,Resting,3.72,26.09,East Martin,4.1
4876,Shelton LLC,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Multi-lateral cohesive infrastructure,https://placekitten.com/719/209,Closed,8.4,36.7,Goodwinstad,4.8
4877,Robertson Andersen and Flores,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Self-enabling attitude-oriented contingency,https://placekitten.com/5/119,Open,5.12,52.79,Lake Jeffery,3.4
